1665100800000,19963.00000000,20057.79000000,19945.23000000,19985.83000000,8210.53200000,1665115199999,164262688.91482680,168419,4083.99894000,81708737.35552830,0
1665115200000,19985.83000000,20014.69000000,19802.00000000,19930.20000000,11321.90194000,1665129599999,225544785.06396420,219725,5602.80631000,111618978.02153250,0
1665129600000,19930.54000000,20028.40000000,19915.00000000,20001.22000000,10555.56355000,1665143999999,210906341.31989390,207844,5474.78476000,109394525.94557110,0
1665144000000,20001.21000000,20067.00000000,19475.00000000,19579.98000000,36572.53551000,1665158399999,719778900.48561930,645243,18059.37348000,355462283.87495750,0
1665158400000,19577.99000000,19606.80000000,19323.16000000,19460.73000000,21613.09875000,1665172799999,420124548.41017660,335439,10555.74772000,205192073.44322150,0
1665172800000,19459.24000000,19645.00000000,19443.38000000,19531.85000000,9882.71991000,1665187199999,193235244.60851880,156916,4734.40931000,92565706.92766630,0
